country;year;pop;continent;lifeExp;gdpPercap;gdpPercap_tratada;lifeExp_tratada;pop_tratada;one-sided violence;non-state conflict;extrasystemic;intrastate;interstate
Singapore;1992;3235865;Asia;75.788;24769.8912;24769.89;75.8;3.235.865;0.0;0.0;0.0;0.0;0.0
Singapore;1997;3802309;Asia;77.158;33519.4766;33519.48;77.2;3.802.309;0.0;0.0;0.0;0.0;0.0
Singapore;2002;4197776;Asia;78.77;36023.1054;36023.11;78.8;4.197.776;0.0;0.0;0.0;0.0;0.0
Singapore;2007;4553009;Asia;79.972;47143.17964;47143.18;80.0;4.553.009;0.0;0.0;0.0;0.0;0.0
Slovak Republic;1952;3558137;Europe;64.36;5074.659104;5074.66;64.4;3.558.137;;;;;
Slovak Republic;1957;3844277;Europe;67.45;6093.26298;6093.26;67.4;3.844.277;;;;;
Slovak Republic;1962;4237384;Europe;70.33;7481.107598;7481.11;70.3;4.237.384;;;;;
Slovak Republic;1967;4442238;Europe;70.98;8412.902397;8412.9;71.0;4.442.238;;;;;
Slovak Republic;1972;4593433;Europe;70.35;9674.167626;9674.17;70.4;4.593.433;;;;;
Slovak Republic;1977;4827803;Europe;70.45;10922.66404;10922.66;70.4;4.827.803;;;;;
Slovak Republic;1982;5048043;Europe;70.8;11348.54585;11348.55;70.8;5.048.043;;;;;
Slovak Republic;1987;5199318;Europe;71.08;12037.26758;12037.27;71.1;5.199.318;;;;;
Slovak Republic;1992;5302888;Europe;71.38;9498.467723;9498.47;71.4;5.302.888;;;;;
Slovak Republic;1997;5383010;Europe;72.71;12126.23065;12126.23;72.7;5.383.010;;;;;
Slovak Republic;2002;5410052;Europe;73.8;13638.77837;13638.78;73.8;5.410.052;;;;;
Slovak Republic;2007;5447502;Europe;74.663;18678.31435;18678.31;74.7;5.447.502;;;;;
Slovenia;1952;1489518;Europe;65.57;4215.041741;4215.04;65.6;1.489.518;;;;;
Slovenia;1957;1533070;Europe;67.85;5862.276629;5862.28;67.8;1.533.070;;;;;
Slovenia;1962;1582962;Europe;69.15;7402.303395;7402.3;69.2;1.582.962;;;;;
Slovenia;1967;1646912;Europe;69.18;9405.489397;9405.49;69.2;1.646.912;;;;;
Slovenia;1972;1694510;Europe;69.82;12383.4862;12383.49;69.8;1.694.510;;;;;
Slovenia;1977;1746919;Europe;70.97;15277.03017;15277.03;71.0;1.746.919;;;;;
Slovenia;1982;1861252;Europe;71.063;17866.72175;17866.72;71.1;1.861.252;;;;;
Slovenia;1987;1945870;Europe;72.25;18678.53492;18678.53;72.2;1.945.870;;;;;
Slovenia;1992;1999210;Europe;73.64;14214.71681;14214.72;73.6;1.999.210;0.0;0.0;0.0;64.0;0.0
Slovenia;1997;2011612;Europe;75.13;17161.10735;17161.11;75.1;2.011.612;0.0;0.0;0.0;0.0;0.0
Slovenia;2002;2011497;Europe;76.66;20660.01936;20660.02;76.7;2.011.497;0.0;0.0;0.0;0.0;0.0
Slovenia;2007;2009245;Europe;77.926;25768.25759;25768.26;77.9;2.009.245;0.0;0.0;0.0;0.0;0.0
Somalia;1952;2526994;Africa;32.978;1135.749842;1135.75;33.0;2.526.994;;;;;
Somalia;1957;2780415;Africa;34.977;1258.147413;1258.15;35.0;2.780.415;;;;;
Somalia;1962;3080153;Africa;36.981;1369.488336;1369.49;37.0;3.080.153;;;;;
Somalia;1967;3428839;Africa;38.977;1284.73318;1284.73;39.0;3.428.839;;;;;
Somalia;1972;3840161;Africa;40.973;1254.576127;1254.58;41.0;3.840.161;;;;;
Somalia;1977;4353666;Africa;41.974;1450.992513;1450.99;42.0;4.353.666;;;;;
Somalia;1982;5828892;Africa;42.955;1176.807031;1176.81;43.0;5.828.892;;;;;
Somalia;1987;6921858;Africa;44.501;1093.244963;1093.24;44.5;6.921.858;;;;;
Somalia;1992;6099799;Africa;39.658;926.9602964;926.96;39.7;6.099.799;1228.0;3535.0;0.0;12182.0;0.0
Somalia;1997;6633514;Africa;43.795;930.5964284;930.6;43.8;6.633.514;0.0;1947.0;0.0;806.0;0.0
Somalia;2002;7753310;Africa;45.936;882.0818218;882.08;45.9;7.753.310;37.0;1695.0;0.0;342.0;0.0
Somalia;2007;9118773;Africa;48.159;926.1410683;926.14;48.2;9.118.773;9.0;2029.0;0.0;2122.0;0.0
South Africa;1952;14264935;Africa;45.009;4725.295531;4725.3;45.0;14.264.935;;;;;
South Africa;1957;16151549;Africa;47.985;5487.104219;5487.1;48.0;16.151.549;;;;;
South Africa;1962;18356657;Africa;49.951;5768.729717;5768.73;50.0;18.356.657;;;;;
South Africa;1967;20997321;Africa;51.927;7114.477971;7114.48;51.9;20.997.321;;;;;
South Africa;1972;23935810;Africa;53.696;7765.962636;7765.96;53.7;23.935.810;;;;;
South Africa;1977;27129932;Africa;55.527;8028.651439;8028.65;55.5;27.129.932;;;;;
South Africa;1982;31140029;Africa;58.161;8568.266228;8568.27;58.2;31.140.029;;;;;
South Africa;1987;35933379;Africa;60.834;7825.823398;7825.82;60.8;35.933.379;;;;;
South Africa;1992;39964159;Africa;61.888;7225.069258;7225.07;61.9;39.964.159;355.0;2764.0;0.0;0.0;0.0
South Africa;1997;42835005;Africa;60.236;7479.188244;7479.19;60.2;42.835.005;273.0;1424.0;0.0;0.0;0.0
South Africa;2002;44433622;Africa;53.365;7710.946444;7710.95;53.4;44.433.622;0.0;29.0;0.0;0.0;0.0
South Africa;2007;43997828;Africa;49.339;9269.657808;9269.66;49.3;43.997.828;0.0;0.0;0.0;0.0;0.0
Spain;1952;28549870;Europe;64.94;3834.034742;3834.03;64.9;28.549.870;;;;;
Spain;1957;29841614;Europe;66.66;4564.80241;4564.8;66.7;29.841.614;;;;;
Spain;1962;31158061;Europe;69.69;5693.843879;5693.84;69.7;31.158.061;;;;;
Spain;1967;32850275;Europe;71.44;7993.512294;7993.51;71.4;32.850.275;;;;;
Spain;1972;34513161;Europe;73.06;10638.75131;10638.75;73.1;34.513.161;;;;;
Spain;1977;36439000;Europe;74.39;13236.92117;13236.92;74.4;36.439.000;;;;;
Spain;1982;37983310;Europe;76.3;13926.16997;13926.17;76.3;37.983.310;;;;;
Spain;1987;38880702;Europe;76.9;15764.98313;15764.98;76.9;38.880.702;;;;;
Spain;1992;39549438;Europe;77.57;18603.06452;18603.06;77.6;39.549.438;0.0;0.0;0.0;45.0;0.0
Spain;1997;39855442;Europe;78.77;20445.29896;20445.3;78.8;39.855.442;0.0;0.0;0.0;0.0;0.0
Spain;2002;40152517;Europe;79.78;24835.47166;24835.47;79.8;40.152.517;0.0;0.0;0.0;0.0;0.0
Spain;2007;40448191;Europe;80.941;28821.0637;28821.06;80.9;40.448.191;191.0;0.0;0.0;0.0;0.0
Sri Lanka;1952;7982342;Asia;57.593;1083.53203;1083.53;57.6;7.982.342;;;;;
Sri Lanka;1957;9128546;Asia;61.456;1072.546602;1072.55;61.5;9.128.546;;;;;
Sri Lanka;1962;10421936;Asia;62.192;1074.47196;1074.47;62.2;10.421.936;;;;;
Sri Lanka;1967;11737396;Asia;64.266;1135.514326;1135.51;64.3;11.737.396;;;;;
Sri Lanka;1972;13016733;Asia;65.042;1213.39553;1213.4;65.0;13.016.733;;;;;
Sri Lanka;1977;14116836;Asia;65.949;1348.775651;1348.78;65.9;14.116.836;;;;;
Sri Lanka;1982;15410151;Asia;68.757;1648.079789;1648.08;68.8;15.410.151;;;;;
Sri Lanka;1987;16495304;Asia;69.011;1876.766827;1876.77;69.0;16.495.304;;;;;
Sri Lanka;1992;17587060;Asia;70.379;2153.739222;2153.74;70.4;17.587.060;2168.0;351.0;0.0;14678.0;0.0
Sri Lanka;1997;18698655;Asia;70.457;2664.477257;2664.48;70.5;18.698.655;451.0;29.0;0.0;14235.0;0.0
Sri Lanka;2002;19576783;Asia;70.815;3015.378833;3015.38;70.8;19.576.783;157.0;0.0;0.0;9313.0;0.0
Sri Lanka;2007;20378239;Asia;72.396;3970.095407;3970.1;72.4;20.378.239;152.0;187.0;0.0;4551.0;0.0
Sudan;1952;8504667;Africa;38.635;1615.991129;1615.99;38.6;8.504.667;;;;;
Sudan;1957;9753392;Africa;39.624;1770.337074;1770.34;39.6;9.753.392;;;;;
Sudan;1962;11183227;Africa;40.87;1959.593767;1959.59;40.9;11.183.227;;;;;
Sudan;1967;12716129;Africa;42.858;1687.997641;1688.0;42.9;12.716.129;;;;;
Sudan;1972;14597019;Africa;45.083;1659.652775;1659.65;45.1;14.597.019;;;;;
Sudan;1977;17104986;Africa;47.8;2202.988423;2202.99;47.8;17.104.986;;;;;
Sudan;1982;20367053;Africa;50.338;1895.544073;1895.54;50.3;20.367.053;;;;;
Sudan;1987;24725960;Africa;51.744;1507.819159;1507.82;51.7;24.725.960;;;;;
Sudan;1992;28227588;Africa;53.556;1492.197043;1492.2;53.6;28.227.588;2489.0;2000.0;0.0;1510.0;0.0
Sudan;1997;32160729;Africa;55.373;1632.210764;1632.21;55.4;32.160.729;741.0;309.0;0.0;1467.0;0.0
Sudan;2002;37090298;Africa;56.369;1993.398314;1993.4;56.4;37.090.298;467.0;523.0;0.0;5301.0;0.0
Sudan;2007;42292929;Africa;58.556;2602.394995;2602.39;58.6;42.292.929;9636.0;1450.0;0.0;6240.0;0.0
Swaziland;1952;290243;Africa;41.407;1148.376626;1148.38;41.4;290.243;;;;;
Swaziland;1957;326741;Africa;43.424;1244.708364;1244.71;43.4;326.741;;;;;
Swaziland;1962;370006;Africa;44.992;1856.182125;1856.18;45.0;370.006;;;;;
Swaziland;1967;420690;Africa;46.633;2613.101665;2613.1;46.6;420.690;;;;;
Swaziland;1972;480105;Africa;49.552;3364.836625;3364.84;49.6;480.105;;;;;
Swaziland;1977;551425;Africa;52.537;3781.410618;3781.41;52.5;551.425;;;;;
Swaziland;1982;649901;Africa;55.561;3895.384018;3895.38;55.6;649.901;;;;;
Swaziland;1987;779348;Africa;57.678;3984.839812;3984.84;57.7;779.348;;;;;
Swaziland;1992;962344;Africa;58.474;3553.0224;3553.02;58.5;962.344;;;;;
Swaziland;1997;1054486;Africa;54.289;3876.76846;3876.77;54.3;1.054.486;;;;;
Swaziland;2002;1130269;Africa;43.869;4128.116943;4128.12;43.9;1.130.269;;;;;
Swaziland;2007;1133066;Africa;39.613;4513.480643;4513.48;39.6;1.133.066;;;;;
Sweden;1952;7124673;Europe;71.86;8527.844662;8527.84;71.9;7.124.673;;;;;
Sweden;1957;7363802;Europe;72.49;9911.878226;9911.88;72.5;7.363.802;;;;;
Sweden;1962;7561588;Europe;73.37;12329.44192;12329.44;73.4;7.561.588;;;;;
Sweden;1967;7867931;Europe;74.16;15258.29697;15258.3;74.2;7.867.931;;;;;
Sweden;1972;8122293;Europe;74.72;17832.02464;17832.02;74.7;8.122.293;;;;;
Sweden;1977;8251648;Europe;75.44;18855.72521;18855.73;75.4;8.251.648;;;;;
Sweden;1982;8325260;Europe;76.42;20667.38125;20667.38;76.4;8.325.260;;;;;
Sweden;1987;8421403;Europe;77.19;23586.92927;23586.93;77.2;8.421.403;;;;;
Sweden;1992;8718867;Europe;78.16;23880.01683;23880.02;78.2;8.718.867;0.0;0.0;0.0;0.0;0.0
Sweden;1997;8897619;Europe;79.39;25266.59499;25266.59;79.4;8.897.619;0.0;0.0;0.0;0.0;0.0
Sweden;2002;8954175;Europe;80.04;29341.63093;29341.63;80.0;8.954.175;0.0;0.0;0.0;0.0;0.0
Sweden;2007;9031088;Europe;80.884;33859.74835;33859.75;80.9;9.031.088;0.0;0.0;0.0;0.0;0.0
Switzerland;1952;4815000;Europe;69.62;14734.23275;14734.23;69.6;4.815.000;;;;;
Switzerland;1957;5126000;Europe;70.56;17909.48973;17909.49;70.6;5.126.000;;;;;
Switzerland;1962;5666000;Europe;71.32;20431.0927;20431.09;71.3;5.666.000;;;;;
Switzerland;1967;6063000;Europe;72.77;22966.14432;22966.14;72.8;6.063.000;;;;;
Switzerland;1972;6401400;Europe;73.78;27195.11304;27195.11;73.8;6.401.400;;;;;
Switzerland;1977;6316424;Europe;75.39;26982.29052;26982.29;75.4;6.316.424;;;;;
Switzerland;1982;6468126;Europe;76.21;28397.71512;28397.72;76.2;6.468.126;;;;;
Switzerland;1987;6649942;Europe;77.41;30281.70459;30281.7;77.4;6.649.942;;;;;
Switzerland;1992;6995447;Europe;78.03;31871.5303;31871.53;78.0;6.995.447;0.0;0.0;0.0;0.0;0.0
Switzerland;1997;7193761;Europe;79.37;32135.32301;32135.32;79.4;7.193.761;0.0;0.0;0.0;0.0;0.0
Switzerland;2002;7361757;Europe;80.62;34480.95771;34480.96;80.6;7.361.757;0.0;0.0;0.0;0.0;0.0
Switzerland;2007;7554661;Europe;81.701;37506.41907;37506.42;81.7;7.554.661;0.0;0.0;0.0;0.0;0.0
Syria;1952;3661549;Asia;45.883;1643.485354;1643.49;45.9;3.661.549;;;;;
Syria;1957;4149908;Asia;48.284;2117.234893;2117.23;48.3;4.149.908;;;;;
Syria;1962;4834621;Asia;50.305;2193.037133;2193.04;50.3;4.834.621;;;;;
Syria;1967;5680812;Asia;53.655;1881.923632;1881.92;53.7;5.680.812;;;;;
Syria;1972;6701172;Asia;57.296;2571.423014;2571.42;57.3;6.701.172;;;;;
Syria;1977;7932503;Asia;61.195;3195.484582;3195.48;61.2;7.932.503;;;;;
Syria;1982;9410494;Asia;64.59;3761.837715;3761.84;64.6;9.410.494;;;;;
Syria;1987;11242847;Asia;66.974;3116.774285;3116.77;67.0;11.242.847;;;;;
Syria;1992;13219062;Asia;69.249;3340.542768;3340.54;69.2;13.219.062;0.0;0.0;0.0;0.0;0.0
Syria;1997;15081016;Asia;71.527;4014.238972;4014.24;71.5;15.081.016;0.0;0.0;0.0;0.0;0.0
Syria;2002;17155814;Asia;73.053;4090.925331;4090.93;73.1;17.155.814;0.0;0.0;0.0;1.0;0.0
Syria;2007;19314747;Asia;74.143;4184.548089;4184.55;74.1;19.314.747;0.0;0.0;0.0;1.0;0.0
Taiwan;1952;8550362;Asia;58.5;1206.947913;1206.95;58.5;8.550.362;;;;;
Taiwan;1957;10164215;Asia;62.4;1507.86129;1507.86;62.4;10.164.215;;;;;
Taiwan;1962;11918938;Asia;65.2;1822.879028;1822.88;65.2;11.918.938;;;;;
Taiwan;1967;13648692;Asia;67.5;2643.858681;2643.86;67.5;13.648.692;;;;;
Taiwan;1972;15226039;Asia;69.39;4062.523897;4062.52;69.4;15.226.039;;;;;
Taiwan;1977;16785196;Asia;70.59;5596.519826;5596.52;70.6;16.785.196;;;;;
Taiwan;1982;18501390;Asia;72.16;7426.354774;7426.35;72.2;18.501.390;;;;;
Taiwan;1987;19757799;Asia;73.4;11054.56175;11054.56;73.4;19.757.799;;;;;
Taiwan;1992;20686918;Asia;74.26;15215.6579;15215.66;74.3;20.686.918;0.0;0.0;0.0;0.0;0.0
Taiwan;1997;21628605;Asia;75.25;20206.82098;20206.82;75.2;21.628.605;0.0;0.0;0.0;0.0;0.0
Taiwan;2002;22454239;Asia;76.99;23235.42329;23235.42;77.0;22.454.239;0.0;0.0;0.0;0.0;0.0
Taiwan;2007;23174294;Asia;78.4;28718.27684;28718.28;78.4;23.174.294;0.0;0.0;0.0;0.0;0.0
Tanzania;1952;8322925;Africa;41.215;716.6500721;716.65;41.2;8.322.925;;;;;
Tanzania;1957;9452826;Africa;42.974;698.5356073;698.54;43.0;9.452.826;;;;;
Tanzania;1962;10863958;Africa;44.246;722.0038073;722.0;44.2;10.863.958;;;;;
Tanzania;1967;12607312;Africa;45.757;848.2186575;848.22;45.8;12.607.312;;;;;
Tanzania;1972;14706593;Africa;47.62;915.9850592;915.99;47.6;14.706.593;;;;;
Tanzania;1977;17129565;Africa;49.919;962.4922932;962.49;49.9;17.129.565;;;;;
Tanzania;1982;19844382;Africa;50.608;874.2426069;874.24;50.6;19.844.382;;;;;
Tanzania;1987;23040630;Africa;51.535;831.8220794;831.82;51.5;23.040.630;;;;;
Tanzania;1992;26605473;Africa;50.44;825.682454;825.68;50.4;26.605.473;0.0;0.0;0.0;0.0;0.0
Tanzania;1997;30686889;Africa;48.466;789.1862231;789.19;48.5;30.686.889;3.0;0.0;0.0;0.0;0.0
Tanzania;2002;34593779;Africa;49.651;899.0742111;899.07;49.7;34.593.779;37.0;0.0;0.0;4.0;0.0
Tanzania;2007;38139640;Africa;52.517;1107.482182;1107.48;52.5;38.139.640;3.0;0.0;0.0;0.0;0.0
Thailand;1952;21289402;Asia;50.848;757.7974177;757.8;50.8;21.289.402;;;;;
Thailand;1957;25041917;Asia;53.63;793.5774148;793.58;53.6;25.041.917;;;;;
Thailand;1962;29263397;Asia;56.061;1002.199172;1002.2;56.1;29.263.397;;;;;
Thailand;1967;34024249;Asia;58.285;1295.46066;1295.46;58.3;34.024.249;;;;;
Thailand;1972;39276153;Asia;60.405;1524.358936;1524.36;60.4;39.276.153;;;;;
Thailand;1977;44148285;Asia;62.494;1961.224635;1961.22;62.5;44.148.285;;;;;
Thailand;1982;48827160;Asia;64.597;2393.219781;2393.22;64.6;48.827.160;;;;;
Thailand;1987;52910342;Asia;66.084;2982.653773;2982.65;66.1;52.910.342;;;;;
Thailand;1992;56667095;Asia;67.298;4616.896545;4616.9;67.3;56.667.095;0.0;2.0;0.0;25.0;0.0
Thailand;1997;60216677;Asia;67.521;5852.625497;5852.63;67.5;60.216.677;5.0;7.0;0.0;0.0;0.0
Thailand;2002;62806748;Asia;68.564;5913.187529;5913.19;68.6;62.806.748;1.0;0.0;0.0;96.0;0.0
Thailand;2007;65068149;Asia;70.616;7458.396327;7458.4;70.6;65.068.149;1081.0;2.0;0.0;807.0;0.0
Togo;1952;1219113;Africa;38.596;859.8086567;859.81;38.6;1.219.113;;;;;
Togo;1957;1357445;Africa;41.208;925.9083202;925.91;41.2;1.357.445;;;;;
Togo;1962;1528098;Africa;43.922;1067.53481;1067.53;43.9;1.528.098;;;;;
Togo;1967;1735550;Africa;46.769;1477.59676;1477.6;46.8;1.735.550;;;;;
Togo;1972;2056351;Africa;49.759;1649.660188;1649.66;49.8;2.056.351;;;;;
Togo;1977;2308582;Africa;52.887;1532.776998;1532.78;52.9;2.308.582;;;;;
Togo;1982;2644765;Africa;55.471;1344.577953;1344.58;55.5;2.644.765;;;;;
Togo;1987;3154264;Africa;56.941;1202.201361;1202.2;56.9;3.154.264;;;;;
Togo;1992;3747553;Africa;58.061;1034.298904;1034.3;58.1;3.747.553;32.0;31.0;0.0;0.0;0.0
Togo;1997;4320890;Africa;58.39;982.2869243;982.29;58.4;4.320.890;48.0;0.0;0.0;0.0;0.0
Togo;2002;4977378;Africa;57.561;886.2205765;886.22;57.6;4.977.378;0.0;0.0;0.0;0.0;0.0
Togo;2007;5701579;Africa;58.42;882.9699438;882.97;58.4;5.701.579;436.0;0.0;0.0;0.0;0.0
Trinidad and Tobago;1952;662850;Americas;59.1;3023.271928;3023.27;59.1;662.850;;;;;
Trinidad and Tobago;1957;764900;Americas;61.8;4100.3934;4100.39;61.8;764.900;;;;;
Trinidad and Tobago;1962;887498;Americas;64.9;4997.523971;4997.52;64.9;887.498;;;;;
Trinidad and Tobago;1967;960155;Americas;65.4;5621.368472;5621.37;65.4;960.155;;;;;
Trinidad and Tobago;1972;975199;Americas;65.9;6619.551419;6619.55;65.9;975.199;;;;;
Trinidad and Tobago;1977;1039009;Americas;68.3;7899.554209;7899.55;68.3;1.039.009;;;;;
Trinidad and Tobago;1982;1116479;Americas;68.832;9119.528607;9119.53;68.8;1.116.479;;;;;
Trinidad and Tobago;1987;1191336;Americas;69.582;7388.597823;7388.6;69.6;1.191.336;;;;;
Trinidad and Tobago;1992;1183669;Americas;69.862;7370.990932;7370.99;69.9;1.183.669;0.0;0.0;0.0;39.0;0.0
Trinidad and Tobago;1997;1138101;Americas;69.465;8792.573126;8792.57;69.5;1.138.101;0.0;0.0;0.0;0.0;0.0
Trinidad and Tobago;2002;1101832;Americas;68.976;11460.60023;11460.6;69.0;1.101.832;0.0;0.0;0.0;0.0;0.0
Trinidad and Tobago;2007;1056608;Americas;69.819;18008.50924;18008.51;69.8;1.056.608;0.0;0.0;0.0;0.0;0.0
Tunisia;1952;3647735;Africa;44.6;1468.475631;1468.48;44.6;3.647.735;;;;;
Tunisia;1957;3950849;Africa;47.1;1395.232468;1395.23;47.1;3.950.849;;;;;
Tunisia;1962;4286552;Africa;49.579;1660.30321;1660.3;49.6;4.286.552;;;;;
Tunisia;1967;4786986;Africa;52.053;1932.360167;1932.36;52.1;4.786.986;;;;;
Tunisia;1972;5303507;Africa;55.602;2753.285994;2753.29;55.6;5.303.507;;;;;
Tunisia;1977;6005061;Africa;59.837;3120.876811;3120.88;59.8;6.005.061;;;;;
Tunisia;1982;6734098;Africa;64.048;3560.233174;3560.23;64.0;6.734.098;;;;;
Tunisia;1987;7724976;Africa;66.894;3810.419296;3810.42;66.9;7.724.976;;;;;
Tunisia;1992;8523077;Africa;70.001;4332.720164;4332.72;70.0;8.523.077;0.0;0.0;0.0;0.0;0.0
Tunisia;1997;9231669;Africa;71.973;4876.798614;4876.8;72.0;9.231.669;0.0;0.0;0.0;0.0;0.0
Tunisia;2002;9770575;Africa;73.042;5722.895655;5722.9;73.0;9.770.575;21.0;0.0;0.0;0.0;0.0
Tunisia;2007;10276158;Africa;73.923;7092.923025;7092.92;73.9;10.276.158;0.0;0.0;0.0;0.0;0.0
Turkey;1952;22235677;Europe;43.585;1969.10098;1969.1;43.6;22.235.677;;;;;
Turkey;1957;25670939;Europe;48.079;2218.754257;2218.75;48.1;25.670.939;;;;;
Turkey;1962;29788695;Europe;52.098;2322.869908;2322.87;52.1;29.788.695;;;;;
Turkey;1967;33411317;Europe;54.336;2826.356387;2826.36;54.3;33.411.317;;;;;
Turkey;1972;37492953;Europe;57.005;3450.69638;3450.7;57.0;37.492.953;;;;;
Turkey;1977;42404033;Europe;59.507;4269.122326;4269.12;59.5;42.404.033;;;;;
Turkey;1982;47328791;Europe;61.036;4241.356344;4241.36;61.0;47.328.791;;;;;
Turkey;1987;52881328;Europe;63.108;5089.043686;5089.04;63.1;52.881.328;;;;;
Turkey;1992;58179144;Europe;66.146;5678.348271;5678.35;66.1;58.179.144;449.0;0.0;0.0;2991.0;0.0
Turkey;1997;63047647;Europe;68.835;6601.429915;6601.43;68.8;63.047.647;725.0;143.0;0.0;16116.0;0.0
Turkey;2002;67308928;Europe;70.845;6508.085718;6508.09;70.8;67.308.928;64.0;0.0;0.0;3406.0;0.0
Turkey;2007;71158647;Europe;71.777;8458.276384;8458.28;71.8;71.158.647;44.0;0.0;0.0;1299.0;0.0
Uganda;1952;5824797;Africa;39.978;734.753484;734.75;40.0;5.824.797;;;;;
Uganda;1957;6675501;Africa;42.571;774.3710692;774.37;42.6;6.675.501;;;;;
Uganda;1962;7688797;Africa;45.344;767.2717398;767.27;45.3;7.688.797;;;;;
Uganda;1967;8900294;Africa;48.051;908.9185217;908.92;48.1;8.900.294;;;;;
Uganda;1972;10190285;Africa;51.016;950.735869;950.74;51.0;10.190.285;;;;;
Uganda;1977;11457758;Africa;50.35;843.7331372;843.73;50.4;11.457.758;;;;;
Uganda;1982;12939400;Africa;49.849;682.2662268;682.27;49.8;12.939.400;;;;;
Uganda;1987;15283050;Africa;51.509;617.7244065;617.72;51.5;15.283.050;;;;;
Uganda;1992;18252190;Africa;48.825;644.1707969;644.17;48.8;18.252.190;370.0;0.0;0.0;2577.0;0.0
Uganda;1997;21210254;Africa;44.578;816.559081;816.56;44.6;21.210.254;1472.0;0.0;0.0;2348.0;0.0
Uganda;2002;24739869;Africa;47.813;927.7210018;927.72;47.8;24.739.869;1391.0;1216.0;0.0;2283.0;0.0
Uganda;2007;29170398;Africa;51.542;1056.380121;1056.38;51.5;29.170.398;1651.0;441.0;0.0;2780.0;0.0
United Kingdom;1952;50430000;Europe;69.18;9979.508487;9979.51;69.2;50.430.000;;;;;
United Kingdom;1957;51430000;Europe;70.42;11283.17795;11283.18;70.4;51.430.000;;;;;
United Kingdom;1962;53292000;Europe;70.76;12477.17707;12477.18;70.8;53.292.000;;;;;
United Kingdom;1967;54959000;Europe;71.36;14142.85089;14142.85;71.4;54.959.000;;;;;
United Kingdom;1972;56079000;Europe;72.01;15895.11641;15895.12;72.0;56.079.000;;;;;
United Kingdom;1977;56179000;Europe;72.76;17428.74846;17428.75;72.8;56.179.000;;;;;
United Kingdom;1982;56339704;Europe;74.04;18232.42452;18232.42;74.0;56.339.704;;;;;
United Kingdom;1987;56981620;Europe;75.007;21664.78767;21664.79;75.0;56.981.620;;;;;
United Kingdom;1992;57866349;Europe;76.42;22705.09254;22705.09;76.4;57.866.349;0.0;0.0;0.0;102.0;0.0
United Kingdom;1997;58808266;Europe;77.218;26074.53136;26074.53;77.2;58.808.266;32.0;0.0;0.0;0.0;0.0
United Kingdom;2002;59912431;Europe;78.471;29478.99919;29479.0;78.5;59.912.431;0.0;0.0;0.0;29.0;0.0
United Kingdom;2007;60776238;Europe;79.425;33203.26128;33203.26;79.4;60.776.238;52.0;0.0;0.0;0.0;0.0
United States;1952;157553000;Americas;68.44;13990.48208;13990.48;68.4;157.553.000;;;;;
United States;1957;171984000;Americas;69.49;14847.12712;14847.13;69.5;171.984.000;;;;;
United States;1962;186538000;Americas;70.21;16173.14586;16173.15;70.2;186.538.000;;;;;
United States;1967;198712000;Americas;70.76;19530.36557;19530.37;70.8;198.712.000;;;;;
United States;1972;209896000;Americas;71.34;21806.03594;21806.04;71.3;209.896.000;;;;;
United States;1977;220239000;Americas;73.38;24072.63213;24072.63;73.4;220.239.000;;;;;
United States;1982;232187835;Americas;74.65;25009.55914;25009.56;74.6;232.187.835;;;;;
United States;1987;242803533;Americas;75.02;29884.35041;29884.35;75.0;242.803.533;;;;;
United States;1992;256894189;Americas;76.09;32003.93224;32003.93;76.1;256.894.189;0.0;0.0;0.0;0.0;0.0
United States;1997;272911760;Americas;76.81;35767.43303;35767.43;76.8;272.911.760;0.0;0.0;0.0;0.0;0.0
United States;2002;287675526;Americas;77.31;39097.09955;39097.1;77.3;287.675.526;2753.0;0.0;0.0;233.0;0.0
United States;2007;301139947;Americas;78.242;42951.65309;42951.65;78.2;301.139.947;0.0;0.0;0.0;0.0;0.0
Uruguay;1952;2252965;Americas;66.071;5716.766744;5716.77;66.1;2.252.965;;;;;
Uruguay;1957;2424959;Americas;67.044;6150.772969;6150.77;67.0;2.424.959;;;;;
Uruguay;1962;2598466;Americas;68.253;5603.357717;5603.36;68.3;2.598.466;;;;;
Uruguay;1967;2748579;Americas;68.468;5444.61962;5444.62;68.5;2.748.579;;;;;
Uruguay;1972;2829526;Americas;68.673;5703.408898;5703.41;68.7;2.829.526;;;;;
Uruguay;1977;2873520;Americas;69.481;6504.339663;6504.34;69.5;2.873.520;;;;;
Uruguay;1982;2953997;Americas;70.805;6920.223051;6920.22;70.8;2.953.997;;;;;
Uruguay;1987;3045153;Americas;71.918;7452.398969;7452.4;71.9;3.045.153;;;;;
Uruguay;1992;3149262;Americas;72.752;8137.004775;8137.0;72.8;3.149.262;0.0;0.0;0.0;0.0;0.0
Uruguay;1997;3262838;Americas;74.223;9230.240708;9230.24;74.2;3.262.838;0.0;0.0;0.0;0.0;0.0
Uruguay;2002;3363085;Americas;75.307;7727.002004;7727.0;75.3;3.363.085;0.0;0.0;0.0;0.0;0.0
Uruguay;2007;3447496;Americas;76.384;10611.46299;10611.46;76.4;3.447.496;0.0;0.0;0.0;0.0;0.0
Venezuela;1952;5439568;Americas;55.088;7689.799761;7689.8;55.1;5.439.568;;;;;
Venezuela;1957;6702668;Americas;57.907;9802.466526;9802.47;57.9;6.702.668;;;;;
Venezuela;1962;8143375;Americas;60.77;8422.974165;8422.97;60.8;8.143.375;;;;;
